Id,Recipe Page,Title,PDF,Vimeo Link,Thumbnail,,
2904,https://savourschool.com.au/onlineclasses/juliet/,Juliet,https://savourschool.com.au/online-clasess-pdf/?id=2904,https://player.vimeo.com/video/223266294?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Juliet.png,,
2905,https://savourschool.com.au/onlineclasses/antonio-bachours-mojito/,Antonio Bachour's Mojito,https://savourschool.com.au/online-clasess-pdf/?id=2905,https://player.vimeo.com/video/222779482?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Antonio-Mojito.png,,
2906,https://savourschool.com.au/onlineclasses/sunshine-entremet/,Sunshine Entremet,https://savourschool.com.au/online-clasess-pdf/?id=2906,https://player.vimeo.com/video/219036892?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Sunshine-Entremet.png,,
2907,https://savourschool.com.au/onlineclasses/matcha-mango-passionfruit-petit-gateaux/,Matcha Mango & Passionfruit Petit Gateaux,https://savourschool.com.au/online-clasess-pdf/?id=2907,https://player.vimeo.com/video/217130597?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/matcha-mango-and-passionfruit-petit-gateaux-1.png,,
2908,https://savourschool.com.au/onlineclasses/duo-lollipop/,Duo Lollipop,https://savourschool.com.au/online-clasess-pdf/?id=2908,https://player.vimeo.com/video/110116474?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Duo-Lollipops.png,,
2909,https://savourschool.com.au/onlineclasses/fruit-mince-tarts/,Fruit Mince Tarts,https://savourschool.com.au/online-clasess-pdf/?id=2909,https://player.vimeo.com/video/111186077?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Fruit-mince-pies.png,,
2910,https://savourschool.com.au/onlineclasses/cinnamon-calvados-sugar-crusted-liquor/,Cinnamon & Calvados Sugar Crusted Liquor,https://savourschool.com.au/online-clasess-pdf/?id=2910,https://player.vimeo.com/video/225339369?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Cinnamon-Calvados-Sugar-Crusted-Liquor.png,,
2911,https://savourschool.com.au/onlineclasses/strawberry-cheesecake-macarons/,Strawberry Cheesecake Macarons,https://savourschool.com.au/online-clasess-pdf/?id=2911,https://player.vimeo.com/video/161132577?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Strawberry-Cheesecake-Macaron-web-image.jpg,,
2912,https://savourschool.com.au/onlineclasses/vegan-macaron/,Vegan Macaron,https://savourschool.com.au/online-clasess-pdf/?id=2912,https://player.vimeo.com/video/307402511?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Vegan-Macaron.png,,
2913,https://savourschool.com.au/onlineclasses/white-chocolate-rasberry-cheesecake/,White Chocolate Raspberry Cheesecake,https://savourschool.com.au/online-clasess-pdf/?id=2913,https://player.vimeo.com/video/216098708?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/White-Chocolate-and-Raspberry-Baked-Cheesecake.png,,
2914,https://savourschool.com.au/onlineclasses/tokyo-paris-tart/,Tokyo Paris Tart,https://savourschool.com.au/online-clasess-pdf/?id=2914,https://player.vimeo.com/video/213799807?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Tokyo-Paris-Brest.png,,
2915,https://savourschool.com.au/onlineclasses/granite-easter-eggs/,Granite Easter Egg,https://savourschool.com.au/online-clasess-pdf/?id=2915,https://player.vimeo.com/video/212698072?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Granite-Easter-Egg.png,,
2916,https://savourschool.com.au/onlineclasses/vanilla-ice-cream/,Vanilla Ice Cream,https://savourschool.com.au/online-clasess-pdf/?id=2916,https://player.vimeo.com/video/135206811?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Vanilla-Ice-cream.png,,
2917,https://savourschool.com.au/onlineclasses/coffee-eclairs/,Coffee Eclair,https://savourschool.com.au/online-clasess-pdf/?id=2917,https://player.vimeo.com/video/134992182?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Coffee-Eclair.png,,
2918,https://savourschool.com.au/onlineclasses/palmiers/,Palmiers,https://savourschool.com.au/online-clasess-pdf/?id=2918,https://player.vimeo.com/video/128200681?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Palmiers.png,,
2919,https://savourschool.com.au/onlineclasses/inverted-puff-pastry/,Inverted Puff Pastry,https://savourschool.com.au/online-clasess-pdf/?id=2919,https://player.vimeo.com/video/128096087?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Inverted-Puff-pastry.png,,
2920,https://savourschool.com.au/onlineclasses/eternity-entremet/,Eternity Entrement,https://savourschool.com.au/online-clasess-pdf/?id=2920,https://player.vimeo.com/video/124986198?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Eternity-Entremet.png,,
2921,https://savourschool.com.au/onlineclasses/candied-orange/,Candied Orange,https://savourschool.com.au/online-clasess-pdf/?id=2921,https://player.vimeo.com/video/121417277?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Candied-Orange-website-700x800-image-1.jpg,,
2922,https://savourschool.com.au/onlineclasses/jolie/,Jolie,https://savourschool.com.au/online-clasess-pdf/?id=2922,https://player.vimeo.com/video/231333097?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Jolie.png,,
2923,https://savourschool.com.au/onlineclasses/purple-disc-garnish/,Purple Disc Garnish,https://savourschool.com.au/online-clasess-pdf/?id=2923,https://player.vimeo.com/video/229509491?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Purple-Chocolate-garnishes.png,,
2924,https://savourschool.com.au/onlineclasses/lamington-petit-gateaux/,Lamington Petit Gateaux,https://savourschool.com.au/online-clasess-pdf/?id=2924,https://player.vimeo.com/video/246723710?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Lamington-Petit-gateaux.png,,
2925,https://savourschool.com.au/onlineclasses/champagne-macaron/,Champagne Macaron,https://savourschool.com.au/online-clasess-pdf/?id=2925,https://player.vimeo.com/video/245652291?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Champagne-Macarons.png,,
2926,https://savourschool.com.au/onlineclasses/patissier-of-the-year-winner-guillaume-lopvet/,Savour Påtissier Of The Year Winner - Guillaume Lopvet's Strawberry,https://savourschool.com.au/online-clasess-pdf/?id=2926,https://player.vimeo.com/video/281380970?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Guillaume-Lopvets-Strawberry-.png,,
2927,https://savourschool.com.au/onlineclasses/phil-khourys-winning-tart/,Phil Khoury's Winning Tart,https://savourschool.com.au/online-clasess-pdf/?id=2927,https://player.vimeo.com/video/280446577?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Phil-Khourys-Winning-Tart.png,,
2928,https://savourschool.com.au/onlineclasses/esteban-garcias-winning-dessert/,Esteban Garcia's Winning Dessert,https://savourschool.com.au/online-clasess-pdf/?id=2928,https://player.vimeo.com/video/278973076?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Esteban-Garcias-Winning-Dessert.png,,
2929,https://savourschool.com.au/onlineclasses/kevin-gullys-winning-entremet/,Kevin Gully's Winning Entremet,https://savourschool.com.au/online-clasess-pdf/?id=2929,https://player.vimeo.com/video/278391880?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Kevin-Gullys-Winning-Entremet.png,,
2930,https://savourschool.com.au/onlineclasses/ricky-wongs-winning-eclair/,Ricky Wong's Winning Eclair,https://savourschool.com.au/online-clasess-pdf/?id=2930,https://player.vimeo.com/video/277187686?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Ricky-Wongs-Winning-Eclair.png,,
2931,https://savourschool.com.au/onlineclasses/carousel/,Carousel,https://savourschool.com.au/online-clasess-pdf/?id=2931,https://player.vimeo.com/video/346982795?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Carousel-1.png,,
2932,https://savourschool.com.au/onlineclasses/black-forrest/,Black Forest,https://savourschool.com.au/online-clasess-pdf/?id=2932,https://player.vimeo.com/video/211833269?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Black-Forest.png,,
2933,https://savourschool.com.au/onlineclasses/chocolate-petal-flower/,chocolate petal  flower,https://savourschool.com.au/online-clasess-pdf/?id=2933,https://player.vimeo.com/video/209833520?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Chocolate-Petal-Flower.png,,
2934,https://savourschool.com.au/onlineclasses/caramel-entremet/,Caramel Entremet,https://savourschool.com.au/online-clasess-pdf/?id=2934,https://player.vimeo.com/video/208779706?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Caramel-Entremet.png,,
2935,https://savourschool.com.au/onlineclasses/chocolate-mille-feuille/,Chocolate Mille Feuille,https://savourschool.com.au/online-clasess-pdf/?id=2935,https://player.vimeo.com/video/207378899?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Chocolate-Mille-Fueille.png,,
2936,https://savourschool.com.au/onlineclasses/jam-doughnut/,Jam Doughnut,https://savourschool.com.au/online-clasess-pdf/?id=2936,https://player.vimeo.com/video/206512488?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Jam-doughnut.png,,
2937,https://savourschool.com.au/onlineclasses/raspberry-jam/,Raspberry Jam,https://savourschool.com.au/online-clasess-pdf/?id=2937,https://player.vimeo.com/video/206511787?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Raspberry-Jam.png,,
2938,https://savourschool.com.au/onlineclasses/cherry-tart/,Cherry Tart,https://savourschool.com.au/online-clasess-pdf/?id=2938,https://player.vimeo.com/video/204429708?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Cherry-Tart.png,,
2939,https://savourschool.com.au/onlineclasses/mouchete/,Mouchete,https://savourschool.com.au/online-clasess-pdf/?id=2939,https://player.vimeo.com/video/203375788?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Mouchete.png,,
2940,https://savourschool.com.au/onlineclasses/pineapple-and-vanilla-petit-gateau/,Pineapple and Vanilla Petit Gateau,https://savourschool.com.au/online-clasess-pdf/?id=2940,https://player.vimeo.com/video/202276089?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Pineapple-white-chocolate-petit-gateau.png,,
2941,https://savourschool.com.au/onlineclasses/raspberry-coconut-tart/,Raspberry Coconut Tart,https://savourschool.com.au/online-clasess-pdf/?id=2941,https://player.vimeo.com/video/200279895?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Raspberry-coconut-tart.png,,
2942,https://savourschool.com.au/onlineclasses/marble-glaze/,Marble Glaze,https://savourschool.com.au/online-clasess-pdf/?id=2942,https://player.vimeo.com/video/199276976?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Marble-glaze.png,,
2943,https://savourschool.com.au/onlineclasses/cercle/,Cercle,https://savourschool.com.au/online-clasess-pdf/?id=2943,https://player.vimeo.com/video/198151022?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Cercle.png,,
2944,https://savourschool.com.au/onlineclasses/passionfruit-caramel-tart/,Passionfruit Caramel Tart,https://savourschool.com.au/online-clasess-pdf/?id=2944,https://player.vimeo.com/video/306108820?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Passionfruit-Caramel-Tart.png,,
2945,https://savourschool.com.au/onlineclasses/pineapple-coconut-pistachio-entrement/,Pineapple Coconut Pistachio Entrement,https://savourschool.com.au/online-clasess-pdf/?id=2945,https://player.vimeo.com/video/269590115?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Pineapple-Coconut-Pistachio-Entrement.png,,
2946,https://savourschool.com.au/onlineclasses/pistachio-macaron-cake/,Pistachio Macaron Cake,https://savourschool.com.au/online-clasess-pdf/?id=2946,https://player.vimeo.com/video/268493859?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Pistachio-Macaron-Cake.png,,
2947,https://savourschool.com.au/onlineclasses/pb-j-ruby-tart/,"Ruby, PB & J Tart",https://savourschool.com.au/online-clasess-pdf/?id=2947,https://player.vimeo.com/video/286105086?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Ruby-PB-J-Tart.png,,
2948,https://savourschool.com.au/onlineclasses/pecan-tart/,Pecan Tart,https://savourschool.com.au/online-clasess-pdf/?id=2948,https://player.vimeo.com/video/269993388?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Pecan-Tart.png,,
2949,https://savourschool.com.au/onlineclasses/apple-petit-gateaux/,Apple Petit Gateaux,https://savourschool.com.au/online-clasess-pdf/?id=2949,https://player.vimeo.com/video/226098460?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Masterchef-Apple.png,,
2950,https://savourschool.com.au/onlineclasses/pear-petit-gateaux/,Pear Petit Gateaux,https://savourschool.com.au/online-clasess-pdf/?id=2950,https://player.vimeo.com/video/225934564?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/masterchef-Pear.png,,
2951,https://savourschool.com.au/onlineclasses/manderin-petit-gateaux/,Mandarin Petit Gateaux,https://savourschool.com.au/online-clasess-pdf/?id=2951,https://player.vimeo.com/video/225787299?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Masterchef-mandarin.png,,
2952,https://savourschool.com.au/onlineclasses/glam/,Glam,https://savourschool.com.au/online-clasess-pdf/?id=2952,https://player.vimeo.com/video/229066113?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Glam.png,,
